loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
2015-04-16 19:58:24.133,1259,47451.71365783334,-1.17462158203125,-0.023162841796875,0.002349853515625
2015-04-16 19:58:24.144,1260,47451.72339116667,-1.162628173828125,0.00933837890625,-0.0038299560546875
2015-04-16 19:58:24.153,1261,47451.73313583334,-1.199691772460938,-0.07391357421875,0.0116729736328125
2015-04-16 19:58:24.218,1262,47451.74280983333,-1.1798095703125,-0.0755767822265625,0.0095367431640625
2015-04-16 19:58:24.218,1263,47451.75253054167,-1.06622314453125,-0.073333740234375,0.0093994140625
2015-04-16 19:58:24.219,1264,47451.76224608334,-1.10980224609375,-0.0728759765625,0.0068817138671875
2015-04-16 19:58:24.220,1265,47451.77196616667,-1.290496826171875,-0.0968170166015625,0.00579833984375
2015-04-16 19:58:24.221,1266,47451.78168195834,-1.422286987304688,-0.0792694091796875,0.0020751953125
2015-04-16 19:58:24.222,1267,47451.79139850001,-1.479934692382812,-0.087554931640625,0.005615234375
2015-04-16 19:58:24.222,1268,47451.80111904167,-1.431381225585938,-0.1279144287109375,0.0033721923828125
2015-04-16 19:58:24.230,1269,47451.81084079167,-1.311920166015625,-0.1446380615234375,0.0052642822265625
2015-04-16 19:58:24.241,1270,47451.82069854167,-1.257614135742188,-0.1764068603515625,0.0137176513671875
2015-04-16 19:58:24.250,1271,47451.83027516667,-1.278366088867188,-0.17950439453125,0.016876220703125
2015-04-16 19:58:24.301,1272,47451.839990375,-1.4215087890625,-0.1678009033203125,0.0113372802734375
2015-04-16 19:58:24.302,1273,47451.84970554167,-1.4537353515625,-0.0919036865234375,-0.0201416015625
2015-04-16 19:58:24.302,1274,47451.85942695833,-1.555892944335938,-0.2149200439453125,-0.01068115234375
2015-04-16 19:58:24.303,1275,47451.86914683333,-1.654998779296875,-0.369293212890625,-0.0011138916015625
2015-04-16 19:58:24.303,1276,47451.87886633334,-1.59912109375,-0.4952392578125,0.0019073486328125
2015-04-16 19:58:24.311,1277,47451.888583625,-1.444900512695312,-0.4839324951171875,-0.0006256103515625
2015-04-16 19:58:24.318,1278,47451.89830004167,-1.458099365234375,-0.4031219482421875,-0.0234832763671875
2015-04-16 19:58:24.329,1279,47451.90801591667,-1.378402709960938,-0.3231658935546875,-0.0393829345703125
2015-04-16 19:58:24.338,1280,47451.91788604167,-1.282821655273438,-0.209747314453125,-0.0526580810546875
2015-04-16 19:58:24.349,1281,47451.929505875,-1.00958251953125,-0.1343536376953125,-0.038970947265625
2015-04-16 19:58:24.400,1282,47451.93911583334,-0.9839019775390625,-0.1455078125,-0.0371856689453125
2015-04-16 19:58:24.400,1283,47451.94882933333,-0.9378204345703125,-0.10784912109375,-0.039794921875
2015-04-16 19:58:24.401,1284,47451.95855245834,-0.8771820068359375,-0.107177734375,-0.03643798828125
